"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY"
0,0,"0",50,"0",11,70135,"No",0,"No","M","Masters","Manager",5,"Commercial",8510,1,"Pickup","yes",0,"0","No",3,13,"Highly Urban/ Urban"
0,0,"0",45,"1",13,65940,"No",231593,"Yes","M","Bachelors","Professional",43,"Private",14510,6,"Minivan","no",0,"0","No",0,10,"Highly Urban/ Urban"
0,0,"0",47,"0",9,108776,"No",278542,"Yes","F","Bachelors","Manager",47,"Private",9150,1,"SUV","no",0,"0","No",1,2,"Highly Urban/ Urban"
0,0,"0",45,"0",10,60245,"No",191309,"Yes","F","Bachelors","Home Maker",48,"Private",26500,13,"Minivan","no",0,"0","No",0,9,"Highly Rural/ Rural"
0,0,"0",44,"0",10,34358,"No",0,"No","F","High School","Blue Collar",36,"Commercial",13930,6,"Sports Car","no",0,"0","No",1,8,"Highly Rural/ Rural"
0,0,"0",60,"0",14,105173,"No",310049,"Yes","F","PhD","Doctor",34,"Private",22300,4,"Sports Car","no",4634,"2","No",0,13,"Highly Urban/ Urban"
0,0,"2",45,"3",7,51778,"No",181752,"Yes","F","Bachelors","Student",38,"Private",10810,13,"Sports Car","no",0,"0","Yes",1,8,"Highly Urban/ Urban"
0,0,"0",58,"0",10,90672,"No",0,"No","M","Masters","Manager",43,"Private",7300,1,"Pickup","yes",9090,"2","No",0,12,"Highly Urban/ Urban"
0,0,"0",59,"2",14,15210,"No",147599,"Yes","F","High School","Student",50,"Private",11650,1,"SUV","no",0,"0","No",0,1,"Highly Rural/ Rural"
1,3849.78211688395,"0",53,"0",0,0,"No",0,"Yes","F","High School","Student",31,"Commercial",12530,6,"Minivan","no",2796,"2","No",7,4,"Highly Urban/ Urban"
0,0,"0",41,"0",11,71537,"No",182239,"No","F","Bachelors","Professional",22,"Private",25530,13,"Van","no",0,"0","No",0,7,"Highly Urban/ Urban"
1,2521.77044146771,"2",58,"3",18,9750,"No",0,"Yes","M","<High School","Student",50,"Private",2480,1,"Minivan","yes",3741,"2","Yes",3,1,"Highly Urban/ Urban"
0,0,"0",49,"0",13,106915,"No",306616,"Yes","M","High School","Manager",24,"Commercial",34580,13,"Panel Truck","yes",0,"0","No",0,12,"Highly Urban/ Urban"
0,0,"0",56,"0",8,59675,"No",240945,"Yes","M","Bachelors","Professional",39,"Private",28790,1,"Minivan","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",53,"0",0,0,"No",64888,"Yes","F","Masters","Lawyer",24,"Private",33290,6,"Minivan","no",0,"0","No",3,16,"Highly Urban/ Urban"
0,0,"0",30,"1",15,59388,"No",183997,"Yes","F","Bachelors","Blue Collar",56,"Commercial",21820,4,"Sports Car","no",0,"0","Yes",1,7,"Highly Rural/ Rural"
1,3747.70210381627,"0",26,"3",0,0,"Yes",0,"No","M","High School","Student",41,"Commercial",4100,1,"Minivan","no",0,"0","No",3,1,"Highly Urban/ Urban"
0,0,"0",34,"5",15,16167,"Yes",0,"No","F","<High School","Clerical",66,"Private",6520,1,"Sports Car","no",0,"0","Yes",1,1,"Highly Rural/ Rural"
0,0,"2",38,"2",12,59395,"No",209595,"Yes","F","Masters","Lawyer",64,"Private",11240,1,"SUV","no",0,"0","No",0,10,"Highly Urban/ Urban"
0,0,"0",32,"0",7,85402,"No",0,"No","F","Bachelors","Manager",32,"Private",11180,7,"SUV","no",5924,"1","No",1,11,"Highly Urban/ Urban"
0,0,"0",50,"0",11,38462,"No",189718,"Yes","F","High School","Clerical",37,"Private",25900,10,"Minivan","no",0,"0","No",0,8,"Highly Rural/ Rural"
0,0,"0",45,"3",17,61094,"No",175634,"Yes","F","Bachelors","Blue Collar",45,"Commercial",6000,6,"SUV","no",5528,"1","No",0,10,"Highly Urban/ Urban"
0,0,"0",35,"0",11,2540,"No",107045,"Yes","F","High School","Home Maker",35,"Private",5220,6,"Sports Car","no",7714,"2","No",5,1,"Highly Urban/ Urban"
1,3430.45124305949,"0",33,"3",9,51778,"No",185796,"Yes","M","High School","Blue Collar",45,"Commercial",9120,10,"Pickup","yes",0,"0","Yes",1,7,"Highly Urban/ Urban"
1,4045.80329003421,"1",43,"2",11,76159,"Yes",158840,"No","F","Bachelors","Professional",52,"Private",20270,3,"Pickup","no",3255,"2","No",1,8,"Highly Urban/ Urban"
0,0,"0",34,"4",12,24897,"No",166510,"Yes","M","High School","Clerical",26,"Commercial",7390,17,"Pickup","yes",23866,"2","No",2,7,"Highly Urban/ Urban"
0,0,"2",40,"2",13,65759,"No",236449,"Yes","F","High School","Professional",53,"Private",12080,6,"Minivan","no",0,"0","No",0,1,"Highly Urban/ Urban"
1,3143.18515644919,"0",33,"2",0,0,"No",0,"Yes","F","High School","Home Maker",32,"Private",5430,6,"SUV","no",0,"0","Yes",3,9,"Highly Urban/ Urban"
0,0,"0",33,"1",4,25037,"Yes",0,"No","F","High School","Clerical",31,"Private",14280,1,"SUV","no",0,"0","No",0,8,"Highly Urban/ Urban"
0,0,"0",36,"0",11,39786,"No",0,"No","M","High School","Manager",5,"Private",15960,4,"Minivan","no",19115,"2","Yes",3,1,"Highly Urban/ Urban"
0,0,"0",34,"1",11,62708,"No",233154,"Yes","F","Bachelors","Professional",48,"Private",18000,16,"Pickup","no",51345,"3","Yes",1,1,"Highly Urban/ Urban"
0,0,"0",48,"0",8,102861,"No",0,"No","M","Masters","Lawyer",43,"Private",19220,1,"Minivan","yes",0,"0","No",2,17,"Highly Urban/ Urban"
0,0,"0",45,"0",8,53420,"No",190092,"Yes","M","Bachelors","Professional",65,"Commercial",24910,1,"Panel Truck","yes",0,"0","No",2,9,"Highly Urban/ Urban"
0,0,"0",45,"2",15,31497,"No",197502,"Yes","F","<High School","Blue Collar",5,"Private",17120,6,"Sports Car","no",6680,"1","No",8,3,"Highly Urban/ Urban"
1,3880.32006542709,"0",33,"1",10,83664,"No",217763,"Yes","M","Bachelors","Blue Collar",54,"Commercial",21100,4,"Van","yes",5495,"3","No",7,8,"Highly Urban/ Urban"
0,0,"1",38,"2",14,22319,"No",158840,"Yes","F","<High School","Blue Collar",47,"Private",7530,3,"Sports Car","no",0,"0","No",0,4,"Highly Rural/ Rural"
0,0,"0",59,"0",13,210115,"No",512934,"No","M","PhD","Manager",30,"Commercial",28560,4,"Panel Truck","yes",785,"2","No",2,14,"Highly Urban/ Urban"
0,0,"0",50,"0",13,79941,"No",215831,"Yes","M","Masters","Unknown",12,"Commercial",30350,8,"Panel Truck","yes",0,"0","No",1,8,"Highly Urban/ Urban"
0,0,"1",41,"1",5,34304,"Yes",97504,"No","M","High School","Clerical",57,"Private",9030,6,"Pickup","yes",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",46,"0",12,33635,"No",191957,"Yes","F","High School","Blue Collar",55,"Commercial",26790,7,"Minivan","no",3960,"2","No",3,8,"Highly Urban/ Urban"
0,0,"0",49,"0",8,29844,"No",179613,"Yes","F","High School","Clerical",47,"Private",19080,4,"Minivan","no",0,"0","No",0,8,"Highly Rural/ Rural"
0,0,"0",34,"2",15,133937,"Yes",343257,"No","M","Bachelors","Professional",26,"Private",18290,1,"Van","no",0,"0","No",0,8,"Highly Rural/ Rural"
1,3981.98520625387,"0",29,"4",0,0,"No",0,"Yes","F","Bachelors","Student",38,"Commercial",20570,4,"Pickup","no",0,"0","No",2,9,"Highly Urban/ Urban"
0,0,"0",43,"0",7,58112,"No",0,"No","M","Bachelors","Clerical",34,"Private",15050,3,"Minivan","yes",0,"0","No",2,11,"Highly Rural/ Rural"
0,0,"3",42,"3",15,96752,"No",274947,"Yes","M","Masters","Manager",22,"Private",13860,10,"Minivan","yes",0,"0","No",0,13,"Highly Urban/ Urban"
0,0,"0",35,"2",15,34385,"No",158840,"Yes","M","High School","Student",34,"Commercial",5000,19,"Pickup","no",7788,"3","No",4,9,"Highly Urban/ Urban"
0,0,"0",36,"0",12,101077,"No",158840,"Yes","M","Masters","Unknown",42,"Commercial",22850,4,"Panel Truck","yes",0,"0","No",3,16,"Highly Urban/ Urban"
1,4573.73676219725,"0",57,"4",19,39953,"No",166747,"Yes","F","High School","Blue Collar",43,"Commercial",22780,1,"Pickup","no",7119,"1","No",8,1,"Highly Urban/ Urban"
0,0,"0",53,"0",14,33303,"No",161352,"Yes","F","High School","Manager",48,"Private",29770,6,"SUV","no",0,"0","Yes",2,1,"Highly Urban/ Urban"
0,0,"0",38,"0",11,181453,"No",460598,"Yes","F","Masters","Lawyer",63,"Private",23450,4,"Minivan","no",19336,"2","Yes",3,14,"Highly Urban/ Urban"
0,0,"0",47,"0",9,40764,"No",158061,"Yes","F","PhD","Manager",16,"Private",11400,1,"Sports Car","no",0,"0","No",1,14,"Highly Urban/ Urban"
0,0,"0",28,"3",11,51778,"No",216473,"Yes","F","Masters","Unknown",59,"Private",12180,10,"SUV","no",7820,"3","No",3,8,"Highly Urban/ Urban"
0,0,"0",64,"0",10,96238,"No",290724,"Yes","M","Masters","Lawyer",40,"Private",13130,1,"SUV","yes",0,"0","No",2,1,"Highly Urban/ Urban"
1,5893.5808651923,"0",17,"0",6,40015,"No",152243,"No","M","High School","Blue Collar",50,"Commercial",23400,7,"Panel Truck","yes",2047,"2","No",7,1,"Highly Urban/ Urban"
1,3914.44097508751,"0",46,"0",11,57136,"No",192619,"Yes","M","High School","Professional",55,"Commercial",11810,8,"Pickup","yes",8446,"1","No",7,8,"Highly Urban/ Urban"
0,0,"0",50,"0",13,61082,"No",177094,"Yes","F","Bachelors","Manager",48,"Private",13520,1,"SUV","no",0,"0","No",0,7,"Highly Urban/ Urban"
0,0,"0",46,"0",14,52411,"No",158113,"Yes","M","Bachelors","Manager",14,"Private",11340,6,"Minivan","yes",0,"0","No",2,8,"Highly Urban/ Urban"
0,0,"0",35,"0",12,67702,"No",181552,"Yes","M","Bachelors","Blue Collar",11,"Commercial",11770,1,"Pickup","no",48743,"3","Yes",6,9,"Highly Urban/ Urban"
0,0,"0",48,"0",0,0,"No",0,"Yes","M","High School","Student",23,"Commercial",33540,4,"Minivan","yes",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",58,"0",10,153831,"No",0,"No","F","Masters","Unknown",35,"Commercial",37320,6,"Pickup","no",0,"0","Yes",0,13,"Highly Urban/ Urban"
0,0,"2",39,"2",0,51778,"No",99103,"Yes","F","High School","Home Maker",46,"Private",5400,1,"Sports Car","no",0,"0","No",1,1,"Highly Rural/ Rural"
0,0,"0",36,"0",8,82109,"No",267268,"No","F","PhD","Doctor",18,"Private",13310,1,"SUV","no",3087,"2","No",0,14,"Highly Urban/ Urban"
0,0,"0",55,"0",12,291182,"No",669271,"Yes","M","PhD","Unknown",16,"Commercial",7000,8,"Pickup","yes",22215,"2","Yes",0,12,"Highly Urban/ Urban"
0,0,"0",40,"0",11,126483,"No",388549,"Yes","M","PhD","Unknown",36,"Commercial",30610,6,"Panel Truck","yes",1853,"1","No",2,14,"Highly Urban/ Urban"
0,0,"0",46,"0",13,175117,"No",158840,"No","M","Masters","Manager",28,"Commercial",28290,7,"Panel Truck","yes",0,"0","No",2,16,"Highly Urban/ Urban"
1,4189.75719960497,"0",41,"2",14,53940,"No",182684,"Yes","F","High School","Blue Collar",32,"Commercial",24510,1,"Pickup","no",24295,"1","Yes",3,1,"Highly Urban/ Urban"
0,0,"0",40,"0",9,49182,"No",186066,"Yes","M","Bachelors","Blue Collar",28,"Commercial",10420,4,"Pickup","no",0,"0","No",0,13,"Highly Urban/ Urban"
0,0,"1",41,"3",13,104088,"No",296329,"Yes","F","Bachelors","Professional",23,"Commercial",31920,6,"Van","no",6274,"2","No",0,3,"Highly Urban/ Urban"
0,0,"0",37,"0",11,24933,"No",112656,"Yes","M","High School","Clerical",29,"Private",14380,1,"Minivan","no",5095,"2","No",0,1,"Highly Urban/ Urban"
0,0,"0",60,"1",13,144202,"Yes",0,"No","M","Bachelors","Professional",50,"Private",21970,6,"Van","yes",40682,"1","No",6,8,"Highly Urban/ Urban"
0,0,"0",39,"3",17,2947,"No",0,"Yes","F","<High School","Student",24,"Private",5690,7,"SUV","no",0,"0","No",2,1,"Highly Rural/ Rural"
0,0,"0",47,"0",13,116008,"No",318397,"Yes","F","Masters","Manager",36,"Private",6200,6,"SUV","no",0,"0","No",1,15,"Highly Urban/ Urban"
0,0,"0",37,"0",7,113153,"No",281454,"Yes","M","Bachelors","Professional",45,"Commercial",38340,10,"Panel Truck","yes",3841,"1","No",6,9,"Highly Urban/ Urban"
0,0,"1",43,"2",11,96011,"Yes",320017,"No","F","Bachelors","Professional",39,"Private",22070,3,"SUV","no",44668,"1","Yes",0,4,"Highly Urban/ Urban"
0,0,"0",52,"0",7,73574,"No",224049,"Yes","M","High School","Professional",13,"Commercial",27520,1,"Panel Truck","yes",0,"0","Yes",0,1,"Highly Urban/ Urban"
0,0,"0",49,"0",14,34628,"No",159544,"Yes","M","High School","Professional",43,"Private",20310,3,"Van","yes",7467,"2","No",3,1,"Highly Urban/ Urban"
0,0,"3",43,"3",15,69245,"No",245316,"Yes","M","Masters","Manager",16,"Private",3520,1,"Minivan","no",8167,"2","No",5,8,"Highly Urban/ Urban"
0,0,"0",54,"0",10,139157,"No",0,"No","F","PhD","Professional",23,"Private",6900,1,"SUV","no",0,"0","No",4,8,"Highly Urban/ Urban"
0,0,"0",41,"0",14,139975,"No",158840,"Yes","M","Bachelors","Manager",26,"Commercial",32570,13,"Panel Truck","yes",0,"0","No",0,6,"Highly Urban/ Urban"
0,0,"0",47,"0",15,40495,"No",196730,"Yes","M","<High School","Blue Collar",5,"Private",10250,10,"Pickup","yes",0,"0","No",0,4,"Highly Urban/ Urban"
1,3444.06436462653,"2",36,"3",0,0,"Yes",0,"No","M","<High School","Student",47,"Private",5100,9,"Pickup","no",7205,"2","No",1,8,"Highly Urban/ Urban"
0,0,"0",33,"1",11,111718,"No",304908,"Yes","F","Bachelors","Blue Collar",44,"Private",19890,6,"Minivan","no",0,"0","No",0,8,"Highly Rural/ Rural"
0,0,"0",31,"1",10,56782,"No",192337,"Yes","M","Bachelors","Professional",29,"Private",10280,14,"Pickup","yes",2548,"2","No",2,1,"Highly Urban/ Urban"
0,0,"0",49,"0",12,106161,"No",282961,"Yes","F","Bachelors","Blue Collar",31,"Commercial",18020,1,"SUV","no",0,"0","No",0,16,"Highly Urban/ Urban"
0,0,"1",40,"2",16,16641,"No",0,"Yes","M","Bachelors","Student",32,"Commercial",22930,6,"Panel Truck","yes",0,"0","No",0,10,"Highly Urban/ Urban"
0,0,"0",65,"0",10,85894,"No",302832,"Yes","M","Masters","Manager",37,"Private",23990,3,"Minivan","yes",0,"0","No",2,19,"Highly Urban/ Urban"
0,0,"0",38,"0",12,27370,"No",111642,"Yes","M","High School","Clerical",14,"Private",22880,4,"Minivan","yes",0,"0","Yes",0,9,"Highly Urban/ Urban"
0,0,"0",54,"0",13,63339,"No",0,"No","M","High School","Blue Collar",33,"Commercial",8450,10,"Pickup","no",0,"0","No",0,8,"Highly Rural/ Rural"
0,0,"0",49,"0",14,26301,"No",0,"Yes","F","Bachelors","Student",32,"Commercial",19780,4,"SUV","no",1645,"1","No",3,12,"Highly Urban/ Urban"
0,0,"0",49,"0",13,46507,"No",153166,"Yes","F","High School","Professional",32,"Private",5590,6,"SUV","no",14074,"3","Yes",0,7,"Highly Urban/ Urban"
0,0,"0",48,"0",9,43636,"No",0,"No","F","Bachelors","Student",34,"Private",8910,20,"SUV","no",957,"3","No",5,14,"Highly Urban/ Urban"
0,0,"0",51,"0",15,128221,"No",303037,"No","M","Masters","Lawyer",71,"Private",19610,3,"Van","yes",0,"0","No",0,8,"Highly Urban/ Urban"
0,0,"0",41,"0",13,40466,"No",0,"No","F","High School","Clerical",21,"Private",5600,10,"Minivan","no",0,"0","No",1,1,"Highly Urban/ Urban"
0,0,"0",31,"1",13,42492,"No",163297,"Yes","M","High School","Clerical",14,"Private",8850,1,"Pickup","yes",1109,"3","No",5,8,"Highly Urban/ Urban"
0,0,"0",47,"0",10,59963,"No",195091,"Yes","M","PhD","Unknown",18,"Commercial",24400,6,"Panel Truck","yes",23116,"3","Yes",0,9,"Highly Urban/ Urban"
0,0,"0",49,"0",15,51778,"No",274564,"Yes","F","Masters","Lawyer",40,"Private",14590,4,"Minivan","no",0,"0","No",0,8,"Highly Urban/ Urban"
0,0,"0",55,"0",12,39833,"No",156508,"Yes","F","High School","Blue Collar",32,"Private",5480,12,"Sports Car","no",8806,"1","No",3,1,"Highly Urban/ Urban"
0,0,"0",45,"0",11,177365,"No",158840,"Yes","F","Masters","Lawyer",20,"Private",49940,7,"Sports Car","no",0,"0","No",3,14,"Highly Urban/ Urban"
0,0,"0",44,"0",7,18189,"No",128578,"Yes","M","High School","Clerical",12,"Commercial",17350,10,"Van","no",0,"0","No",0,8,"Highly Urban/ Urban"
1,2550.36256658597,"0",51,"0",14,15732,"No",104143,"Yes","F","Bachelors","Home Maker",45,"Private",1500,1,"SUV","no",5379,"3","No",7,12,"Highly Urban/ Urban"
1,2970.61354661915,"0",28,"1",8,4843,"Yes",0,"No","M","<High School","Student",21,"Private",1980,9,"Minivan","yes",3018,"3","No",5,1,"Highly Urban/ Urban"
0,0,"0",43,"0",13,35293,"No",0,"No","F","<High School","Clerical",28,"Private",9330,6,"SUV","no",0,"0","No",0,1,"Highly Rural/ Rural"
1,3804.1821236137,"1",37,"2",13,31212,"No",155824,"Yes","M","High School","Clerical",36,"Private",10100,1,"Pickup","yes",11626,"2","No",0,1,"Highly Urban/ Urban"
0,0,"0",37,"2",8,82971,"No",240550,"Yes","F","Masters","Unknown",40,"Commercial",23710,1,"Pickup","no",0,"0","No",2,13,"Highly Urban/ Urban"
0,0,"2",42,"2",12,72710,"Yes",0,"No","F","Masters","Home Maker",67,"Private",18710,10,"Sports Car","no",0,"0","No",1,12,"Highly Rural/ Rural"
0,0,"0",33,"3",12,74546,"No",245205,"Yes","M","Bachelors","Blue Collar",22,"Commercial",12250,1,"Minivan","no",3961,"3","No",5,9,"Highly Urban/ Urban"
0,0,"0",55,"0",16,97890,"No",325876,"Yes","M","Masters","Lawyer",10,"Private",25040,4,"Minivan","yes",0,"0","No",0,18,"Highly Urban/ Urban"
0,0,"1",44,"1",16,173412,"No",431274,"Yes","M","PhD","Professional",16,"Commercial",41710,6,"Panel Truck","no",0,"0","No",0,14,"Highly Urban/ Urban"
0,0,"0",45,"3",11,207123,"Yes",488301,"No","F","PhD","Unknown",42,"Commercial",34320,1,"Pickup","no",583,"4","No",3,5,"Highly Urban/ Urban"
0,0,"0",46,"0",5,75983,"No",252802,"Yes","M","Masters","Unknown",17,"Commercial",22100,4,"Van","yes",0,"0","No",0,14,"Highly Urban/ Urban"
0,0,"0",35,"2",14,29250,"No",159239,"Yes","F","High School","Blue Collar",45,"Commercial",23380,1,"Pickup","no",0,"0","No",1,7,"Highly Urban/ Urban"
0,0,"0",49,"1",12,98175,"No",321272,"Yes","F","Masters","Lawyer",27,"Private",16220,3,"Minivan","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",38,"0",9,2726,"No",0,"Yes","M","<High School","Student",51,"Private",1770,1,"Minivan","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"1",37,"1",9,65402,"No",202381,"Yes","F","High School","Blue Collar",62,"Private",11740,1,"Sports Car","no",0,"0","No",0,7,"Highly Rural/ Rural"
0,0,"0",51,"0",14,45771,"No",200101,"Yes","M","High School","Professional",61,"Private",13760,6,"Minivan","yes",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",49,"0",13,43560,"No",174690,"Yes","M","Bachelors","Clerical",35,"Commercial",10760,4,"Pickup","yes",0,"0","No",0,7,"Highly Urban/ Urban"
0,0,"0",48,"0",0,0,"No",105542,"Yes","F","High School","Home Maker",24,"Private",19250,13,"Sports Car","no",5245,"2","No",2,1,"Highly Urban/ Urban"
0,0,"0",50,"0",11,167365,"No",404405,"No","M","PhD","Unknown",48,"Commercial",35640,4,"Panel Truck","yes",0,"0","No",1,8,"Highly Urban/ Urban"
0,0,"0",57,"0",0,51778,"No",0,"Yes","M","<High School","Student",7,"Private",21550,3,"Minivan","no",42944,"1","Yes",0,1,"Highly Urban/ Urban"
0,0,"0",48,"0",0,0,"No",0,"Yes","M","Bachelors","Student",45,"Commercial",6300,1,"Pickup","no",0,"0","No",0,7,"Highly Rural/ Rural"
0,0,"0",62,"0",13,2861,"No",118797,"Yes","F","High School","Home Maker",39,"Private",23740,11,"Sports Car","no",0,"0","No",2,11,"Highly Rural/ Rural"
0,0,"0",30,"2",12,56253,"No",142627,"Yes","M","Bachelors","Professional",9,"Commercial",6600,10,"Pickup","yes",2986,"1","No",5,13,"Highly Urban/ Urban"
0,0,"0",53,"0",13,114746,"No",336124,"Yes","F","Masters","Lawyer",13,"Private",12970,6,"SUV","no",0,"0","No",1,15,"Highly Urban/ Urban"
1,4148.37588066369,"0",37,"0",11,22632,"No",142769,"No","F","<High School","Blue Collar",56,"Private",19970,13,"Pickup","no",0,"0","Yes",1,7,"Highly Urban/ Urban"
0,0,"0",45,"0",12,51778,"No",322926,"Yes","F","PhD","Manager",5,"Private",11160,1,"Sports Car","no",0,"0","No",0,16,"Highly Urban/ Urban"
0,0,"0",42,"3",11,124375,"No",339138,"Yes","M","Masters","Unknown",47,"Commercial",29920,1,"Panel Truck","no",3199,"2","No",4,8,"Highly Urban/ Urban"
0,0,"0",50,"0",13,34101,"No",0,"No","F","<High School","Blue Collar",15,"Private",12580,4,"SUV","no",0,"0","No",0,4,"Highly Urban/ Urban"
0,0,"0",53,"0",14,18635,"No",119212,"Yes","M","<High School","Blue Collar",14,"Private",14970,6,"Minivan","yes",1358,"3","No",5,1,"Highly Urban/ Urban"
0,0,"0",43,"0",12,2346,"No",99554,"Yes","F","Bachelors","Student",25,"Commercial",24500,10,"Van","no",0,"0","No",0,7,"Highly Urban/ Urban"
0,0,"2",42,"2",11,130454,"No",321982,"Yes","F","Masters","Manager",27,"Private",28370,7,"Pickup","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",50,"0",12,109639,"No",317460,"Yes","F","Masters","Lawyer",44,"Private",17460,4,"Sports Car","no",5516,"3","No",6,20,"Highly Urban/ Urban"
0,0,"0",51,"0",16,29138,"No",0,"No","F","Masters","Lawyer",16,"Private",6390,1,"SUV","no",0,"0","No",0,17,"Highly Rural/ Rural"
0,0,"0",53,"0",14,28535,"No",145198,"Yes","M","<High School","Blue Collar",90,"Commercial",9650,9,"Pickup","no",0,"0","No",0,5,"Highly Rural/ Rural"
0,0,"0",56,"0",13,59152,"No",236150,"No","M","PhD","Doctor",49,"Private",16150,1,"Minivan","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",40,"1",9,42745,"No",168433,"Yes","M","<High School","Blue Collar",25,"Private",19670,16,"Van","yes",34492,"3","Yes",3,6,"Highly Urban/ Urban"
1,4016.03353242908,"1",44,"3",15,31728,"Yes",0,"No","F","High School","Clerical",28,"Private",9070,6,"SUV","no",5897,"3","No",5,1,"Highly Urban/ Urban"
0,0,"0",32,"1",6,100057,"Yes",215744,"No","M","High School","Blue Collar",45,"Commercial",11250,6,"Pickup","no",0,"0","No",2,1,"Highly Rural/ Rural"
0,0,"0",46,"0",9,116602,"No",295080,"No","M","PhD","Doctor",42,"Private",6100,7,"Pickup","yes",0,"0","No",0,13,"Highly Urban/ Urban"
0,0,"0",63,"0",13,18213,"No",158150,"No","F","High School","Clerical",49,"Private",18540,1,"Sports Car","no",5139,"2","No",0,1,"Highly Rural/ Rural"
0,0,"0",43,"0",8,25713,"No",0,"Yes","F","<High School","Student",31,"Private",12470,1,"Sports Car","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",33,"0",10,101191,"No",158840,"No","F","Bachelors","Blue Collar",33,"Commercial",11620,4,"SUV","no",0,"0","No",1,4,"Highly Urban/ Urban"
0,0,"1",38,"1",12,90596,"Yes",0,"No","M","Bachelors","Manager",19,"Private",10560,1,"Pickup","no",0,"0","No",0,8,"Highly Urban/ Urban"
0,0,"0",55,"0",13,70093,"No",210623,"Yes","F","Bachelors","Blue Collar",60,"Private",8510,1,"SUV","no",0,"0","No",1,3,"Highly Rural/ Rural"
0,0,"0",55,"0",14,98980,"No",335018,"Yes","M","PhD","Doctor",36,"Private",22460,3,"Minivan","yes",0,"0","No",0,18,"Highly Urban/ Urban"
0,0,"0",39,"3",14,85127,"No",264482,"Yes","M","Bachelors","Professional",45,"Commercial",23610,1,"Panel Truck","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",35,"0",10,32655,"No",148303,"No","M","<High School","Clerical",43,"Private",8270,3,"Pickup","yes",0,"0","No",0,1,"Highly Rural/ Rural"
